Average m/z,Average rt,Average sn,Sample-T0,Sample-15min,Sample-30min,Sample-1h,Sample-2.5h,Sample-4h,Sample-6h
244.19044,8.031,4482.8955,135397.8933,129032.75,137714.5333,175821.6033,137459.3333,124155.005,174774.0233
245.07936,7.43,3974.285,129074.982,113463.4433,118261.7033,121114.4387,142145.8533,151386.4767,160153.38
246.8634,21.108,873.3541,171334.0933,200549.2267,185175.4367,221999.4633,137156.15,152270.1467,128768.1
247.92805,20.832,1731.9817,113250.1633,124550.995,132330.9867,151471.0433,86674.69533,82769.087,116527.72
247.93826,21.616,3.459522,227367.8433,286270.84,200811.7467,130791.9743,67001.22067,81494.74667,81841.62033
248.9643,1.671,4.334,498170.3667,379874.1033,550807.1433,636152.4833,596332.0667,556241.0833,421238.65
248.96461,0.845,9.590108,463849.5733,319420.41,369070.8467,558285.3533,590803.73,500290.48,368296.5
248.96465,0.1,3.2058334,51378.89,0,0,55718.99333,0,143643,0
248.9649,22.003,2.9261248,65147.87167,79886.81167,64930.95533,26334.85,0,204050.5233,0
248.96529,2.354,5.9610496,58208.52667,333068.54,197225.8333,139040.4483,574380.9167,211984.3533,560221.96
248.967,1.19,10.792,0,0,0,211051.9667,0,0,0
248.97041,3.184,2.8458574,178070.4667,17966.019,168960.271,6595.954333,165584.9333,6635.529333,74331.46667
249.64597,17.395,3802.8079,148057.0933,98028.36833,122151.2453,99830.93667,109439.8067,94566.15033,94258.418
250.17763,16.115,2.7820418,143787.7833,93396.033,90976.01867,122050.8467,71831.20867,56893.99833,44878.37633
251.1802,5.237,3217.6177,209539.39,136172.2533,217753.6133,165012.6,115995.432,105902.5967,140397.1867
251.18668,5.255,3413.2444,208440.47,192247.4467,210899.02,146199.2583,107352.45,38834.84667,115645.6017
253.08437,5.293,2506.1018,0,0,7385.82,31591.23633,54552.52333,100552.4117,90858.637
253.16634,6.737,4286.3584,189499.42,202218.63,193737.1733,133233.322,42670.22767,17135.47267,13679.11267
253.1726,6.777,2673.4614,170539.56,104469.7833,96858.59333,22635.4,39296.02333,8498.544333,20051.03033
255.00912,6.64,4543.456,108105.9383,34754.36467,76465.677,0,15646.925,76747.39767,351210.0233
257.164,9.525,5000,0,0,0,0,0,558065.98,839714.3667
257.16415,11.755,4167.4707,0,0,11953.34,60055.286,116602.2767,115921.312,58120.46333
257.16464,9.355,3462.691,0,17807.79167,117429.1233,354935.7,434587,0,184378.9667
257.1709,9.422,3750.5186,0,0,0,0,269246.25,274292.7333,446701.7333
258.1676,9.504,5000,0,0,7352.393333,56290.42933,112935.8817,131083.9667,199749.0933
258.88745,21.368,524.99445,51463.805,83523.34667,50064.84833,162430.1967,53065.42833,56473.67667,112128.5987
261.11066,7.064,3967.3438,106405.4717,110041.055,92422.60533,97181.272,94635.02333,79326.40367,81681.14833
261.12784,3.367,2652.491,8734.667333,68171.55467,53777.79667,0,0,110480.1667,0
262.14938,14.277,5000,0,110029.7147,122993.5583,0,0,121257.4817,0
262.97977,3.054,3.1171854,23626.99867,281350.46,137710.505,234417.0667,253614.6633,109905.6683,133912.245
262.98032,3.763,4.5656805,210745.8933,286937.6567,215930.6467,229026.5033,160011.71,214859,177920.098
262.98138,4.311,5.314346,270032.5167,298151.5467,273960.9633,263719.0967,145493.06,204559.7367,154806.69
263.90222,21.038,1036.9525,121994.0233,157231.128,179055.3083,177323.75,114750.0357,217712.1443,165815.0993
266.17166,8.047,2827.9194,96485.13333,113864.2783,114705.8,150740.13,47902.24,35228.172,63918.52
266.1752,8.443,45.897736,0,189007.31,472800.0333,885431.2833,1450670.033,1473519.567,1451805.467
267.17776,7.064,2.419625,0,16470.30667,12069.48433,456926.787,0,65707.09333,228139.1667
267.17914,8.46,617.2926,5261.006833,41319.25133,121403.9533,150393.9567,312902.8433,362811.0267,323140.51
267.1815,5.324,3095.1162,0,15763.65333,113857.3233,75576.09,200163.2867,192524.3733,95051.27333
267.18222,6.369,317.21466,10691949.67,4248182,5468925.167,2351968.233,4050009.933,1935196.267,1586045.253
267.1864,6.761,146.95445,6991732,3033234,162613.6567,3493348.667,0,120646.2333,3078206.4
267.26303,16.526,4.563857,592654.2333,289480.53,500194.4267,139168.8183,112981.6217,47625.455,156984.07
267.2631,15.795,2.3255234,304528.3667,93408.24867,76014.22067,103198.1447,23995.089,16391.24867,18640.61
267.2651,17.181,2.7845457,355501.87,136217.04,349029.64,297030.98,98180.789,42750.536,76272.52833
268.18573,6.331,12.6991005,1352934,0,0,401012.5367,190746.25,263442.8,321768.36
268.18784,6.871,1235.4037,15128938,16157246,15194056,7870960.667,4735601.667,2099040.267,2424481.433
269.1964,6.638,1980.9528,62341095.33,70202822,66389472.67,66845514.67,32618552,21604331.33,24080460.67
269.19696,6.883,2464.1272,124768506.7,66302487.33,70371271.33,44902003.33,49128172,32624432,24220511.67
269.20938,12.812,4.638345,165821.5967,140695.8333,147673.56,59298.483,112197.2617,53553.19167,88000.69
269.34488,6.833,5000,9127710,7411906.667,6922716.5,5744572,3027246.1,1638279.833,1318878.6
270.2015,6.833,1941.2986,25680156,19376880,19902000,11068523.67,9987989.333,6618497,5962778.833
270.34656,6.825,5000,1200840.033,517449.6333,566927.5,263271.3667,0,0,0
271.17886,11.236,4334.951,0,8057.318333,21952.58733,65623.513,71494.06333,76693.96333,182521.5467
271.20566,6.831,4763.124,2491121.733,2044730.333,1876328.5,1413029.433,922712.6467,534966.0333,556619.29
271.91644,20.956,719.83704,99195.63367,102763.5317,106639.9433,96229.59667,82952.80667,64260.44,93147.94667
272.2081,6.847,4666.803,126745.1333,67109.81,59668.355,0,44253.41833,18759.70833,13659.406
272.94427,17.87,1.990875,8225.53,102702.7677,0,4250.5625,11417.49067,8763.244,0
272.9479,20.193,3.302552,836961.95,1661929.667,1843235.6,1968216.767,1003730.84,1774900.067,1366896.3
272.94797,18.771,2.9295,512451.5833,565542.58,741723.52,0,132159.1467,0,168845.1867
272.9483,19.647,5.963241,837136.45,1603470.667,1698105.8,1995186.6,1079893.68,1774547.733,1254477
272.94998,19.191,3.3741333,591525.6933,490454.2667,0,1190944.467,546468.3,1023251.933,540542.5
273.16376,5.258,3794.8655,263965.98,260334.01,252859.81,209544.3167,219751.83,147020.1267,176967.9133
273.9452,20.74,420.63773,197540.3267,154157.88,134356.605,284233.6567,79112.68867,192634.2767,178759.3867
273.94626,18.95,2.9747202,287396.7733,310250.47,343317.5133,272480.4767,212870.2233,98927.162,162388.0567
273.94736,19.96,3.0117035,470578.49,374943.28,545319.48,425897.4033,351684.43,217501.7367,272321.7633
274.17,8.681,1057.3711,37601.471,84994.34,45277.239,87968.51533,104567.6667,89927.07267,96645.468
274.17386,8.472,2152.9612,0,134265.47,275313.5333,201018.1867,185977.2033,53214.76667,78440.87
274.2712,9.079,358.3258,134562.6467,151570.6183,163807.032,144544.1033,159064.0167,119668.5923,141508.5533
274.67468,8.624,1674.4019,0,103121.5333,89986.87,61448.68,48345.70467,52004.97333,45029.053
275.16287,17.416,3467.582,181810.8533,141299.2633,186564.9733,165038.5167,165000.8333,113553.9253,133808.6933
275.17218,10.39,3890.014,0,21915.44333,91830.04433,301285.64,495323.1867,679984.7867,648733.9
276.1783,10.362,5000,0,0,10306.29333,51977.27933,107391.9947,126544.9667,112918.3587
276.991,6.638,4097.5767,51687.119,11495.51,34093.056,0,14206.19767,43533.50333,221936.8267
278.96057,6.354,2.907091,70175.51033,116589.07,34316.28333,23320.273,0,0,0
279.157,12,181.74564,192177.6413,126603.6967,389835.92,287339.5,99547.25,173253.2947,228572.82
280.93872,19.071,11.009639,616655.1667,331908.1067,275972.8767,379762.0933,691659.2667,600235.62,708631.8833
280.93875,19.576,13.18757,658625.05,355861.34,579933.0333,747400.68,661933.4,543936.3333,727787.0533
280.93915,20.025,8.27125,521048.4167,386253.12,392824.5233,393229.1167,679742.32,706322.0333,610206.64
280.94086,18.192,2.704,0,0,106045.89,0,270898.6033,42732.47,0
280.94095,17.807,2.214,153210.1667,4634.003,0,0,0,0,0
280.99158,2.522,2.560059,0,147572.7933,31268.43,162872.4833,24492.22733,35515.98167,62865.50967
280.99167,3.203,4.08988,132429.3333,171346.65,293742.78,231034.7767,140703.6,130901.45,108444.988
280.99185,3.998,3.493739,79766.21667,134816.411,175405.62,187378.35,60654.64067,57035.07067,79718.27633
281.16092,5.798,2733.149,11814.24867,629288.6467,879796.48,548413.3667,0,0,692172.8
281.16452,10.441,41.696335,366495.96,181164.3333,175838.2667,392401,0,17275.509,651384.5133
281.1667,5.766,1573.2893,41711.614,467934.405,681281.1333,402608.5767,1078232.317,1054032.92,1100554.1
281.16705,10.602,524.93994,95257.20667,427937.8333,499947.03,504164.4807,823710.0933,625625.3833,836102.4933
281.23538,12.471,2.5485911,86037.507,59072.97667,155078.0867,102484.7227,109871.1287,76469.30867,73147.36333
281.23804,15.544,211.36363,15942.25467,29650.90733,41573.24467,104349.5043,30908.9,28911.148,33915.01433
281.23984,14.225,213.66185,132624.7873,428571.9933,345732.88,379322.1667,57499.955,21552.50733,87458.16133
281.24066,13.393,4.6603575,512043.9333,295795.8267,256366.1233,165274.7453,173859.9333,230506.2433,56475.584
281.24326,13.938,6.7195516,402652.1,286942.7367,360389.5533,248859.062,158399.1453,164626.685,86110.08667
281.24854,14.714,3.1474,49059.141,84902.56333,91080.682,135524.4833,114943.2687,157748.0633,45614.66533
282.16592,5.756,2377.7886,0,133579.0217,185038.3133,128212.2767,128411.4327,111853.7453,127324.22
282.16693,10.549,3104.0325,68109.59833,82406.40033,91274.62667,150768.0833,129730.0133,107964.786,153543.925
282.20325,8.228,4655.5537,133204.4567,132729.1253,130191.0113,143803.6787,126026.3833,122521.59,179826.3233
282.27563,15.534,3396.3083,189880.2533,56377.62,55220.331,51698.27667,30585.77733,28496.817,65879.27667
283.1772,8.406,1117.9918,0,469897.22,1282804.25,2537666.6,3517106.067,7372955,8818592.333
283.17795,6.917,317.61893,231876.7067,6778147.5,8772634.167,4099203.5,1334490.227,33674.22667,22760.49867
283.2478,13.793,4.0377307,135601.9543,77741.686,152714.156,177433.67,55593.137,40062.26533,110927.5077
283.25577,14.362,2.853931,260801.52,124506.23,315073.5267,83721.436,224803.9967,234299.3333,132495.562
283.2559,13.418,2.482923,114029.0607,9782.392667,31810.332,24946.38867,23774.306,9702.196667,15886.30183
284.1617,14.312,3757.5696,0,164633.7353,184685.9233,0,0,146499.655,0
284.17798,7.5,15.5345,0,415450.8,0,0,0,0,0
284.179,8.46,5000,0,0,0,0,483381.3,0,0
284.18417,8.408,4201.4653,0,194881.4833,478145.1567,902215.0533,1072179.2,1832033.5,1734961.433
284.18466,6.822,545.6294,150331.05,1329740.4,1514862.013,754218.1733,551407.8867,6152.99,27426.276
284.2932,16.203,4015.6099,139785.2067,111971.8967,89765.33167,55841.862,67674.89867,93106.32867,599824.95
285.18137,6.935,1368.542,247440.6467,354987.2433,272317.7733,142789.5233,121470.775,129912.2767,69178.60333
285.1814,8.45,2148.7644,0,0,0,19121.63933,139776.939,65449.37567,58146.79333
285.1864,8.46,4706.008,0,10461.40333,47188.01267,93312.62067,171725.2667,198985.61,185867.0833
285.19168,5.347,289.94577,0,118967.9167,176132.82,147428.93,321302.2,311780.59,224403.2133
285.19763,6.778,3240.7397,153745.465,200250.58,77882.3,239034.47,140952.9287,157351.38,91507.92333
285.29617,16.188,4545.8794,11495.18733,6185.537667,0,0,0,6332.947333,115259.745
286.92484,18.087,2.533182,0,18172.547,68255.28333,40212.89667,9027.335333,100264.1267,95473.12267
286.92664,18.893,2.7907999,0,44322.62667,31063.47333,24432.78,0,276271.0667,158273.3467
286.9267,19.525,4.205074,1205921.533,860723.0333,1159094.82,1160021,1137415.1,1006444.4,1018604.167
286.92682,20.172,3.3230004,1213765.333,929665.45,685617.5933,1000002.173,1210752.6,1160634.2,1138849.167
287.8916,21.144,369.31653,345160.93,319177.4333,338054.0533,260009.5367,208472.4133,135538.8567,222662.51
287.92627,20.676,267.37875,53394.24333,177604.7933,74336.91667,193376.3567,114383.1633,189729.04,101022.6
287.9271,19.558,3.3174765,206810.8967,158766.7433,123855.65,103596.62,241112.27,209034.8033,161464.1867
287.9286,20.119,2.8641818,198388.3733,268895.1267,196408.3267,226978.7533,268928.0167,168408.6567,185335.7593
288.9305,19.21,3.1932857,107734.4967,182348.0903,101708.82,260183.6867,81504.95,98207.32,98485.039
288.9311,20.015,3.1078572,140976.19,192231.945,215416.2133,321978.57,173648.3367,206949.8733,88010.25733
288.9347,20.779,717.9017,81418.38933,79358.17667,79651.975,101325.128,115374.7433,127229.41,61415.60733
289.90463,21.186,698.40875,118753.0387,99775.4,82771.635,79189.46833,100903.528,129538.0747,117339.76
290.91284,21.388,1907.6871,209772.9867,105203.8133,178537.2767,164587.8867,189731.94,124930.0617,173291.58
290.92007,17.448,2.4346,0,0,0,0,9122.868,22780.09667,106773.8013
290.9229,20.329,5.049966,1559064.8,1726398.633,1764921.333,1561302.5,976029.05,1297761.733,1120899.257
290.92313,19.64,13.216173,1227330.483,1667777.733,1710018.967,1734046.967,707610.3967,1136916.633,1217689.467
290.9233,19.108,8.61374,982098.6967,1627645.967,1083180.433,1538261.8,799847.1567,530712.61,1038815.2
290.92346,18.456,3.1361873,184280.08,0,474707.6667,101949.6567,173547.8517,19487.81267,148521.0667
290.92957,20.941,1670.119,139805.852,60533.34,65881.75333,212592.1433,77728.422,68712.02,102717.29
291.1688,9.402,1942.5249,0,0,10967.55667,78159.82333,176365.87,148954.1967,199626.7833
291.17932,9.585,1780.4755,4480.709667,8660.245,0,49969.495,46198.793,133026.83,21235.96333
291.9261,19.402,4.9125257,133844.9367,179380.5747,170461.4467,139498.33,25306.64433,48705.07433,28755.06233
291.9263,19.969,4.334286,244147.4167,191360.312,200959.9947,240232.76,81675.644,34792.29567,33105.567
291.92722,19.023,4.2451816,114858.9633,56617.26,25088.49,16272.60333,67028.055,32738.18167,28238.03433
291.92734,20.633,897.0485,101669.2683,117266.549,79737.444,99760.875,41270.08767,57451.46867,61306.23767
291.92783,18.701,3.0425625,27379.54533,77506.09633,122413.5617,66405.235,24871.768,13465.39567,13412.922
292.92444,19.902,7.347546,307568,229873.46,244028.2067,209641.95,347432.6133,260858.55,327281.2033
292.92502,19.118,8.932,271062.3633,188953.1033,170166.1017,289750.1133,204115.8733,372953.5667,228559.5867
292.92682,20.673,437.7844,43096.05667,108767.7663,57079.715,58403.29067,102849.3667,130251.5557,65202.32533
292.9278,18.315,3.0112307,157454.5467,30612.01,49646.352,8309.42,62566.84133,6903.152333,64682.94667
294.91885,19.751,22.068134,2330018.1,1725303.1,1777265.12,1375458.68,2193406.833,1818583.933,2150533.1
294.91904,19.401,19.496313,2345548.167,1934179.033,2326204.433,1757268.833,2217902.167,2143311.167,2169662.467
294.92032,18.835,7.210555,0,725399.6667,853044.4167,562042.2633,2168832.6,1383713.9,1382972.6
294.92383,17.972,2.7706,0,47462.03333,79135.63333,108462,0,0,0
294.92557,20.951,4.8960457,84322.31467,53306.57667,117925.6047,155817.6933,60504.713,116238.2367,47422.906
295.14572,13.325,4617.216,0,0,12390.362,74247.069,80330.44667,89813.63,100382.13
295.19437,16.22,1574.5146,114322.8583,149510.575,123596.715,123308.2587,151693.4233,130958.0283,92521.33833
297.15747,10.365,2090.591,0,0,0,28238.22667,58073.79333,79864.99,106784.4067
297.15872,6.1,599.75226,0,12938.15667,52127.52967,167827.4467,172691.57,184831.9533,73266.694
297.15936,7.372,3951.7805,0,92791.09,90278.63333,152805.9367,155499.8633,198002.3033,136796.4233
297.1917,5.514,2154.221,440496.2167,458786.5067,167946.5533,134574.254,38539.17133,39423.645,318243.07
297.23334,12.799,360.53955,164568.1633,116465.66,179572.9333,166928.1513,84502.10267,50288.14767,57568.07333
297.23596,13.475,3.3823106,185193.8967,75502.28667,241235.83,126618.7313,82370.803,80621.92467,44261.259
297.23923,14.38,182.35573,132280.712,141047.69,150672.4947,93431.35,111923.825,76154.082,115402.5967
297.2475,14.827,3.66745,51017.90167,13967.70967,116554.7247,30934.68633,63500.88033,8800.963,61456.725
298.19785,5.501,2148.55,158746.758,102820.201,32698.57467,21720.89033,0,0,68184.78567
299.17108,5.276,373.24246,0,0,722359.4,1282907.4,1213269.7,1557016.433,787253.6667
299.17206,10.978,617.72473,103324.5567,4521253.333,7543455,9087034,6725838.667,10623727.33,8889876.667
299.17535,5.738,1002.1784,0,11010.55067,0,0,210209.5,0,32576.638
299.17828,5.298,44.146667,0,231968.4333,255106.1333,1641598.533,463573.1333,1553668.367,722551.3133
299.1811,11.02,901.078,45079.133,1034574.333,2121300.333,9078567.167,9679485,10629218.33,7167782.667
299.20273,7.695,2730.2224,132611.886,0,0,0,98050.859,74748.16733,64400.47233
299.20868,7.657,5000,287198.15,389602.8267,380809.8233,263516.1133,101008.7067,43314.62367,238108.1867
300.17447,5.286,1037.7574,0,42653.6,138691.4567,309647.4833,272899.77,297963.0133,57823.23
300.17624,10.996,3551.282,16000.55067,989186.0933,1504067.833,1512637.267,2188245.5,2210541.467,2357409.167
300.2015,3.705,3271.5154,17918.40233,86793.82167,93900.20667,19932.565,19011.344,105891.2433,14071.58967
300.99106,12.014,3410.243,17391.05467,0,0,0,11307.93867,5797.634,290650.57
301.13376,9.753,2423.9001,276379.35,314332.37,257999.49,297022.44,218657.5833,279078.4,248840.6167
301.1367,12.123,191.56845,314362.03,411063.1947,788351.9133,920766.45,777456.8733,962248.55,993204.7333
301.14722,12.632,5.325316,20105.47533,50990.63,33072.26833,167071.91,24046.13333,55792.56333,26023.81333
301.17987,11.002,3615.5466,0,143180.1867,235424.9833,223769.24,321411.1,304561.9667,338049.86
301.18658,8.467,1913.8516,0,84793.46967,210069.64,291309.72,355175.4267,186077.7333,147160.5267
301.19376,8.376,21.163145,0,15674.73167,35209.29333,216212.2233,0,118760.33,0
302.1401,11.959,2588.392,142704.5267,102242.0667,111264.0913,92315.34333,93751.34833,89086.41767,173226.4633
303.17273,7.009,6.6404166,0,0,0,74792.59233,101625.072,140621.0817,100942.6513
304.92087,21.161,348.585,234235.16,245483.92,162846.48,164742.3553,109863.1263,127800.71,148568.47
304.95676,19.357,2.3681664,26544.47,52658.41667,118242.986,141671.829,55987.28233,104423.5353,152402.2027
304.95938,20.008,2.5387406,47155.79833,65642.004,54561.61467,64837.08867,79743.21667,114147.275,94916.31667
305.15433,3.7,2780.9775,12486.884,96470.42267,104697.3467,23678.19433,20816.44267,109841.498,28989.70767
305.23944,14.017,3.0331726,287426.8633,386412.26,462300.96,395187.6933,85441.10167,175228.2933,207731.09
305.24057,14.91,4.5340743,261803.0733,601216.3833,418012.0467,578606.8133,311647.83,417749.6667,392946.3
305.24124,14.525,5.3284407,281915.76,720607.1233,529093.1667,688591.2,371077.06,414125.9933,445229.4
306.1748,14.322,3347.739,0,164404.45,239735.04,0,0,242187.78,0
306.2756,16.197,4449.7334,22782.792,21736.601,8971.944,0,0,14776.73,225132.3433
308.28894,15.928,4585.8296,37632.59867,0,0,0,27049.12633,0,596783.9667
308.2978,15.835,2898.378,23137.76833,0,0,0,8327.767667,6140.088667,611275.95
309.20206,13.231,192.44577,341747.5367,305035.8867,244477.7333,243608.0933,264244.2133,180239.0967,283267.52
309.28986,16.113,393.16196,52163.38133,32592.05333,35832.01867,29381.46167,44593.106,21609.94333,101608.5167
310.30646,16.476,3837.433,303187.0467,140000.1267,200520.5153,201521.8167,176411.5433,125492.95,443506.4867
311.17456,9.767,3485.9897,66593.35767,117369.9687,141501.73,183208.8167,174709.74,90755.55967,277361.08
311.2519,14.926,4.753897,180811.31,159140.0333,180326.71,166865.48,221684.35,210971.66,181666.2567
311.25208,15.37,6.175724,129778.4887,210531.6867,84135.32333,174851.2267,113984.7883,128973.2,136466.05
312.32507,17.091,4548.9917,126868.7567,77290.416,65944.21333,51850.675,75710.38267,74074.61133,708507.5833
313.1823,5.933,1434.7823,188625.6633,383545.8667,470273.1167,707772.1767,556123.6833,559670.18,698781.8833
